zipcode,location,coords,city,state,country
4755-035 Barcelos,"Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro), Barcelos, Braga, Portugal","(41.54149635, -8.640574962488543, 0.0)",,,Portugal
25150,"Pont-de-Roide-Vermondans, Montbéliard, Doubs, Bourgogne-Franche-Comté, France métropolitaine, 25150, France","(47.3982922180851, 6.7493926624703136, 0.0)",,Bourgogne-Franche-Comté,France
KY30RN,,,,,
4050-194,"194, Oberbilk, Stadtbezirk 3, Düsseldorf, Nordrhein-Westfalen, 40225, Deutschland","(51.2015629, 6.803300891000783, 0.0)",Düsseldorf,Nordrhein-Westfalen,Deutschland
4250-287 Porto,"Porto, Portugal","(41.1494512, -8.6107884, 0.0)",Porto,,Portugal
1069-300,"300, Tramonti, Salerno, Campania, 84014, Italia","(40.7123366, 14.6536089, 0.0)",,Campania,Italia
1600-809,"1600, Ruhr Oel Raffinerie Scholven, Scholven, Gelsenkirchen-Nord, Gelsenkirchen, Nordrhein-Westfalen, 45896, Deutschland","(51.6095533, 7.0281521, 0.0)",Gelsenkirchen,Nordrhein-Westfalen,Deutschland
6270-459,"Via Alberico Gentili, Washington, Municipio 7, Milano, Lombardia, 20146, Italia","(45.46404, 9.1515382, 0.0)",Milano,Lombardia,Italia
05162,,,,,
4480-670,"670, Nomesino, Mori, Comunità della Vallagarina, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38065, Italia","(45.8660498, 10.9667451, 0.0)",,Trentino-Alto Adige/Südtirol,Italia
PL4 8DL,"Plymouth, South West England, England, PL4 8DL, United Kingdom","(50.37282, -4.13366, 0.0)",,England,United Kingdom
4465-170,"170, Fonte Cerreto, L'Aquila, Abruzzo, Italia","(42.4283647, 13.5319876, 0.0)",L'Aquila,Abruzzo,Italia
7000-930,"930, San Severino Lucano, Potenza, Basilicata, Italia","(39.9597319, 16.1759386, 0.0)",,Basilicata,Italia
4470-141,"141, Es Viver, es Viver, Palma, Illes Balears, 07008, España","(39.5906559, 2.6821415, 0.0)",Palma,Illes Balears,España
3720-516,"K 3720, Bietigheim, Verwaltungsverband Durmersheim, Landkreis Rastatt, Baden-Württemberg, 76467, Deutschland","(48.911072649999994, 8.262446989261685, 0.0)",,Baden-Württemberg,Deutschland
4470-486,"Cidade da Maia, Maia, Porto, 4470-486, Portugal","(41.230412936111115, -8.61009308560494, 0.0)",Cidade da Maia,,Portugal
50136,"Quartiere 2, Firenze, Toscana, 50136, Italia","(43.770148067391304, 11.287436462717912, 0.0)",Firenze,Toscana,Italia
4560-501,"Via dei Priori, Norcia, Perugia, Umbria, 06046, Italia","(42.7924653, 13.0931671, 0.0)",,Umbria,Italia
4640-270,"Gove, Baião, Porto, 4640-270, Portugal","(41.12443265, -8.045856231206933, 0.0)",,,Portugal
4300-171,"Campanhã, Porto, 4300-171, Portugal","(41.14825202, -8.587207040000001, 0.0)",Porto,,Portugal
NG81JE,,,,,
36640,"Pontecesures, Caldas, Pontevedra, Galicia, 36640, España","(42.721523, -8.652829, 0.0)",,Galicia,España
25655,,,,,
36392,"Saiáns, Vigo, Pontevedra, Galicia, 36392, España","(42.1677002, -8.804763678915664, 0.0)",,Galicia,España
4420-243,"243, San Grato, Pavarolo, Torino, Piemonte, Italia","(45.0775339, 7.8342247, 0.0)",,Piemonte,Italia
O8330,,,,,
7630-125,"125, la Canyada, La cañada, l'Horta Oest, València / Valencia, Comunitat Valenciana, 46182, España","(39.5308784, -0.4873967, 0.0)",,Comunitat Valenciana,España
24492,"Cubillos del Sil, El Bierzo, León, Castilla y León, 24492, España","(42.6237448, -6.5733733907885386, 0.0)",,Castilla y León,España
4400-049,"Canidelo, Vila Nova de Gaia, Porto, 4400-049, Portugal","(41.12750113333333, -8.63800975194874, 0.0)",Vila Nova de Gaia,,Portugal
4435-717,"Lauchäcker, Vaihingen, Stuttgart, Baden-Württemberg, Deutschland","(48.7363874, 9.07430585663176, 0.0)",,Baden-Württemberg,Deutschland
4445-290,"290, Iseo, Comunità montana del Sebino bresciano, Brescia, Lombardia, 25049, Italia","(45.6535433, 10.0788166, 0.0)",,Lombardia,Italia
48960 ,"Galdakao, Bizkaia, Euskadi, 48960, España","(43.23267130782888, -2.8408875831241125, 0.0)",,Euskadi,España
4760-560,"560, Chiamberlando, Mompantero, Torino, Piemonte, 10050, Italia","(45.1509483, 7.0962413, 0.0)",,Piemonte,Italia
2740-120,"120, la Canyada, La cañada, l'Horta Oest, València / Valencia, Comunitat Valenciana, 46182, España","(39.5336392, -0.4852545, 0.0)",,Comunitat Valenciana,España
4710-422,"São Vítor, Braga, 4710-422, Portugal","(41.55572933333333, -8.408547933333333, 0.0)",Braga,,Portugal
1900-221,"Areeiro, Lisboa, 1900-221, Portugal","(38.74131980769231, -9.129633919845368, 0.0)",Lisboa,,Portugal
1100-060,"Baixa, Santa Maria Maior, Lisboa, 1100-060, Portugal","(38.7099968, -9.13818555, 0.0)",Lisboa,,Portugal
4505-225,"225, Porte di Rendena, Comunità delle Giudicarie, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia","(46.0635254, 10.6407655, 0.0)",,Trentino-Alto Adige/Südtirol,Italia
4465-255,"Kramersteig, Garmisch, Garmisch-Partenkirchen, Landkreis Garmisch-Partenkirchen, Bayern, 82467, Deutschland","(47.5036248, 11.0708768, 0.0)",,Bayern,Deutschland
3045-040,"Perinaldo, Imperia, Liguria, 18032, Italia","(43.8674401, 7.6665476, 0.0)",,Liguria,Italia
22583,"Tremp, Pallars Jussà, Lleida, Catalunya, 22583, España","(42.22891545, 0.8057383524954136, 0.0)",Tremp,Catalunya,España
3080-012,"Jungbusch, Innenstadt/Jungbusch, Mannheim, Baden-Württemberg, Deutschland","(49.4942876, 8.4590955, 0.0)",,Baden-Württemberg,Deutschland
4465-784,"Strada Vicinale Vallazzè, Cavallirio, Novara, Piemonte, 28077, Italia","(45.6832025, 8.3877196, 0.0)",,Piemonte,Italia
6290-324,"324, la Canyada, La cañada, l'Horta Oest, València / Valencia, Comunitat Valenciana, 46182, España","(39.5240691, -0.4928709, 0.0)",,Comunitat Valenciana,España
4150-387,"Leitza - Goizueta - Hernani, Gorriztaran, Leitza, Larraun-Leitzaldea, Navarra - Nafarroa, 31880, España","(43.0886996, -1.8787476, 0.0)",,Navarra - Nafarroa,España
4880-190,"São Cristóvão de Mondim de Basto, Mondim de Basto, Vila Real, 4880-190, Portugal","(41.4090075, -7.9495746, 0.0)",,,Portugal
1070-280,"Strada vicinale del Pirello, Gardone Riviera, Comunità Montana Parco Alto Garda bresciano, Brescia, Lombardia, 25080, Italia","(45.6630598, 10.5576694, 0.0)",Gardone Riviera,Lombardia,Italia
24359,,,,,
4435-086,"Carrizal, Carrizal de Luna, Soto y Amío, León, Castilla y León, España","(42.7382623, -5.9049193, 0.0)",,Castilla y León,España
SE50DJ,,,,,
3105-114,"114, Bagnoli Irpino, Avellino, Campania, 83043, Italia","(40.7812848, 15.0490111, 0.0)",,Campania,Italia
4575-134 Cabeça Santa,,,,,
2625-244,"244, Iseo, Comunità montana del Sebino bresciano, Brescia, Lombardia, 25049, Italia","(45.6492636, 10.0567864, 0.0)",,Lombardia,Italia
2000-019,"019, Gifhorn, Niedersachsen, Deutschland","(52.49760795, 10.555958991105763, 0.0)",,Niedersachsen,Deutschland
1700-300,"300, Tramonti, Salerno, Campania, 84014, Italia","(40.7123366, 14.6536089, 0.0)",,Campania,Italia
08051,,,,,
4755-469,"Via Ferdinando Marescalchi, Città Studi, Municipio 3, Milano, Lombardia, 20133, Italia","(45.4685143, 9.2331581, 0.0)",Milano,Lombardia,Italia
17476,"Palau de Santa Eulàlia, Alt Empordà, Girona, Catalunya, 17476, España","(42.174868968103446, 2.965670024270035, 0.0)",Palau de Santa Eulàlia,Catalunya,España
21292,"Castaño del Robledo, Sierra de Aracena, Huelva, Andalucía, 21292, España","(37.903831725, -6.683456782498096, 0.0)",,Andalucía,España
P7820,,,,,
37520,"Niedersachsen, 37520, Deutschland","(51.7448821, 10.314396181254818, 0.0)",,Niedersachsen,Deutschland
2625-607,"Vialonga, Vila Franca de Xira, Lisboa, 2625-607, Portugal","(38.85891665, -9.10955805, 0.0)",,,Portugal
3140-340,"340, Lettere, Napoli, Campania, 80050, Italia","(40.695591, 14.586432, 0.0)",,Campania,Italia
47131,,,,,
4465-360,"360, La Vallesa, l'Horta Oest, València / Valencia, Comunitat Valenciana, 46182, España","(39.535706, -0.4966567, 0.0)",,Comunitat Valenciana,España
03579,"Sella, la Marina Baixa, Alacant / Alicante, Comunitat Valenciana, 03579, España","(38.608970891666665, -0.27257923652022314, 0.0)",,Comunitat Valenciana,España
4760-162,"Vila Nova de Famalicão e Calendário, Vila Nova de Famalicão, Braga, 4760-162, Portugal","(41.412585199999995, -8.517251900000002, 0.0)",Vila Nova de Famalicão,,Portugal
4760-235,"Gavião, Vila Nova de Famalicão, Braga, 4760-235, Portugal","(41.431037849999996, -8.50591815, 0.0)",Vila Nova de Famalicão,,Portugal
46166,"Gestalgar, Los Serranos, València / Valencia, Comunitat Valenciana, 46166, España","(39.604125925, -0.8339369537562689, 0.0)",,Comunitat Valenciana,España
32981,"N 32981, Alfred-Kowalke-Straße, Reihenhäuser Kalinka, Friedrichsfelde, Lichtenberg, Berlin, 10315, Deutschland","(52.5068027, 13.5227009, 0.0)",Berlin,Berlin,Deutschland
4900-472,"472, Vigo Meano, Trento, Territorio Val d'Adige, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38015, Italia","(46.1347854, 11.1381417, 0.0)",Trento,Trentino-Alto Adige/Südtirol,Italia
48140 ,"Saint-Léger-du-Malzieu, Mende, Lozère, Occitanie, France métropolitaine, 48140, France","(44.89844244500001, 3.3290247080597495, 0.0)",,Occitanie,France
4730-096,"BA-096, Valdelacalzada, Tierra de Badajoz, Badajoz, Extremadura, 06185, España","(38.9025501, -6.6944853, 0.0)",Valdelacalzada,Extremadura,España
4740-474,"Esposende, Marinhas e Gandra, Esposende, Braga, 4740-474, Portugal","(41.52187002666667, -8.759522426666667, 0.0)",Esposende,,Portugal
35310,"Mordelles, Rennes, Ille-et-Vilaine, Bretagne, France métropolitaine, 35310, France","(48.07541669195258, -1.834566330225572, 0.0)",,Bretagne,France
213012,,,,,
6230-661,"Silvares, Fundão, Castelo Branco, 6230-661, Portugal","(40.1377655, -7.6702908, 0.0)",,,Portugal
2135-291,"291, Vercalda, Fosdinovo, Unione di comuni Montana Lunigiana, Massa-Carrara, Toscana, 54035, Italia","(44.1333267, 10.0166768, 0.0)",,Toscana,Italia
43772,"Botarell, Baix Camp, Tarragona, Catalunya, 43772, España","(41.14282635000001, 0.9979902650401716, 0.0)",Botarell,Catalunya,España
17820 ,"Banyoles, Pla de l'Estany, Girona, Catalunya, 17820, España","(42.117438412, 2.7671913115956057, 0.0)",,Catalunya,España
2425-182,"Klughafenbrücke, Innenstadt, Lübeck, Schleswig-Holstein, 23552, Deutschland","(53.8689643, 10.6985029, 0.0)",Lübeck,Schleswig-Holstein,Deutschland
4445-621,"Grasleitensteig, Seekaralm, Lenggries, Landkreis Bad Tölz-Wolfratshausen, Bayern, 83661, Deutschland","(47.6516529, 11.631313, 0.0)",,Bayern,Deutschland
7005-562,"562, la Canyada, La cañada, l'Horta Oest, València / Valencia, Comunitat Valenciana, 46182, España","(39.5291913, -0.4744223, 0.0)",,Comunitat Valenciana,España
1400-066,,,,,
2830080,,,,,
7580-128,"Alcácer do Sal e Santa Susana, Alcácer do Sal, Setúbal, 7580-128, Portugal","(38.37017870740741, -8.503512988888888, 0.0)",Alcácer do Sal e Santa Susana,,Portugal
2820,"Charneca de Caparica e Sobreda, Almada, Setúbal, 2820, Portugal","(38.606000949999995, -9.190625449189188, 0.0)",Almada,,Portugal
2715-661,"Gehrenwald, Untertürkheim, Stuttgart, Baden-Württemberg, Deutschland","(48.7858839, 9.259452401180837, 0.0)",,Baden-Württemberg,Deutschland
06280,"Fuentes de León, Badajoz, Extremadura, 06280, España","(38.06731141666666, -6.540493258412905, 0.0)",,Extremadura,España
2460-397,"Bayreuther Straße, Gesees, Bad Berneck im Fichtelgebirge, Landkreis Bayreuth, Bayern, 95460, Deutschland","(50.0433245, 11.6637496, 0.0)",,Bayern,Deutschland
2745-298,"Massamá e Monte Abraão, Sintra, Lisboa, 2745-298, Portugal","(38.76590365, -9.259068036129033, 0.0)",Massamá e Monte Abraão,,Portugal
28870,"Niedersachsen, 28870, Deutschland","(53.100179, 9.014025929988986, 0.0)",,Niedersachsen,Deutschland
38611,"Granadilla de Abona, Santa Cruz de Tenerife, Canarias, 38611, España","(28.073298746965833, -16.564188314141685, 0.0)",,,España
2795056,,,,,
2820-078,"Via Luigi Mainoni D'Intignano, Bicocca, Municipio 9, Milano, Lombardia, 20162, Italia","(45.5099986, 9.2042158, 0.0)",Milano,Lombardia,Italia
4470-032,"032, Estômbar, Estômbar e Parchal, Lagoa, Faro, 8401-901, Portugal","(37.1551445, -8.4633041, 0.0)",Estômbar e Parchal,,Portugal
4585-497,"Königsweg, Wasserfallalm, Schönau am Königssee, Landkreis Berchtesgadener Land, Bayern, 83471, Deutschland","(47.5835455, 13.0149387, 0.0)",,Bayern,Deutschland
36116,"Quireza, Cerdedo-Cotobade, Tabeirós - Terra de Montes, Pontevedra, Galicia, 36116, España","(42.568464, -8.436956, 0.0)",,Galicia,España
7780-205,"Castro Verde e Casével, Castro Verde, Beja, 7780-205, Portugal","(37.694749830769226, -8.085882430769233, 0.0)",,,Portugal
21330,"Marcenay, Montbard, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21330, France","(47.86265092027027, 4.393167174741936, 0.0)",,Bourgogne-Franche-Comté,France
2500-885,"Nossa Senhora do Pópulo, Coto e São Gregório, Caldas da Rainha, Leiria, 2500-885, Portugal","(39.39579796481481, -9.139032207774894, 0.0)",Caldas da Rainha,,Portugal
4435-119,"119, la Canyada, La cañada, l'Horta Oest, València / Valencia, Comunitat Valenciana, 46182, España","(39.5333477, -0.4842435, 0.0)",,Comunitat Valenciana,España
2825-478,"Bicicletas Gira Estação 478, Alameda da Universidade, Campo Grande, Alvalade, Lisboa, 1600-063, Portugal","(38.7535941, -9.1572082, 0.0)",Lisboa,,Portugal
4700-651,"K 4700, Glatten, Verwaltungsverband Dornstetten, Landkreis Freudenstadt, Baden-Württemberg, 72293, Deutschland","(48.4510727, 8.5287756, 0.0)",,Baden-Württemberg,Deutschland
3810-089,,,,,
3830-030,"Neckarstadt-Ost, Neckarstadt-Ost/Wohlgelegen, Mannheim, Baden-Württemberg, 68167, Deutschland","(49.49835695, 8.488774959060896, 0.0)",,Baden-Württemberg,Deutschland
17137,"Nieul-sur-Mer, La Rochelle, Charente-Maritime, Nouvelle-Aquitaine, France métropolitaine, 17137, France","(46.21922354545455, -1.151190484249098, 0.0)",,Nouvelle-Aquitaine,France
14195,"Dahlem, Steglitz-Zehlendorf, Berlin, 14195, Deutschland","(52.4573419946687, 13.285316468561017, 0.0)",,Berlin,Deutschland
3040-789,,,,,
1150-043,"Franken Mitte, Franken, Stralsund, Vorpommern-Rügen, Mecklenburg-Vorpommern, 18439, Deutschland","(54.2979562, 13.097988, 0.0)",,Mecklenburg-Vorpommern,Deutschland
2640-567,"567, la Canyada, La cañada, l'Horta Oest, València / Valencia, Comunitat Valenciana, 46182, España","(39.5294722, -0.4735432, 0.0)",,Comunitat Valenciana,España
12192 ,"Vilafamés, la Plana Alta, Castelló / Castellón, Comunitat Valenciana, 12192, España","(40.11418535, -0.05310005, 0.0)",,Comunitat Valenciana,España
8800-113,"Luz de Tavira, Igreja, Luz de Tavira e Santo Estévão, Tavira, Faro, 8800-113, Portugal","(37.09203892674418, -7.702855644186047, 0.0)",Tavira,,Portugal
25179,"Maials, Segrià, Lleida, Catalunya, 25179, España","(41.3522808, 0.5058199996061413, 0.0)",Maials,Catalunya,España
4440-573,,,,,
15187,"As Encrobas, Cerceda, Ordes, A Coruña, Galicia, 15187, España","(43.190294165000005, -8.416711569999999, 0.0)",,Galicia,España
4405-702,"Strada forestale Val di Roda, San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia","(46.2626952, 11.8091616, 0.0)",,Trentino-Alto Adige/Südtirol,Italia
4715-405,"Nogueiró e Tenões, Braga, 4715-405, Portugal","(41.551155550000004, -8.396014399999999, 0.0)",Braga,,Portugal
1170-158,"158, Oberbilk, Stadtbezirk 3, Düsseldorf, Nordrhein-Westfalen, 40225, Deutschland","(51.2009708, 6.8042021690471675, 0.0)",Düsseldorf,Nordrhein-Westfalen,Deutschland
1070-101,"Campo de Ourique, Lisboa, 1070-101, Portugal","(38.7238118, -9.1614086, 0.0)",Lisboa,,Portugal
2600-726,"Sentiero della Scarpia, Borgosesia, Cellio con Breia, Vercelli, Piemonte, Italia","(45.7650033, 8.2026524, 0.0)",,Piemonte,Italia
37871,"3059_37871, Guastalla, Municipio 1, Milano, Lombardia, 20135, Italia","(45.4580439, 9.2049873, 0.0)",Milano,Lombardia,Italia
1050_041,"1050, Corbanese, Tarzo, Treviso, Veneto, Italia","(45.9591286, 12.2410658, 0.0)",,Veneto,Italia
6230-479,"União do Grande Fundão, Fundão, Castelo Branco, 6230-479, Portugal","(40.1436305, -7.5004417, 0.0)",União do Grande Fundão,,Portugal
1990-067,,,,,
2700-782,,,,,
4760-317,"Vila Nova de Famalicão e Calendário, Vila Nova de Famalicão, Braga, 4760-317, Portugal","(41.39756170312499, -8.534726686805511, 0.0)",Vila Nova de Famalicão,,Portugal
27164,"Gomeán, O Corgo, Lugo, Galicia, 27164, España","(42.920779493478264, -7.394329457528142, 0.0)",,Galicia,España
7350-091,"Neuostheim, Neuostheim/Neuhermsheim, Mannheim, Baden-Württemberg, Deutschland","(49.4782742, 8.5124299, 0.0)",,Baden-Württemberg,Deutschland
1800-282,"Ascot Road, Whitemoor, City of Nottingham, East Midlands, England, NG8 5SQ, United Kingdom","(52.9654025, -1.1845781, 0.0)",City of Nottingham,England,United Kingdom
3800-235,"235, Sella Giudicarie, Comunità delle Giudicarie, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38087, Italia","(46.0466574, 10.6539743, 0.0)",,Trentino-Alto Adige/Südtirol,Italia
3810-744,,,,,
4835-256,"F 4, 256, Burgrain, Garmisch-Partenkirchen, Landkreis Garmisch-Partenkirchen, Bayern, 82467, Deutschland","(47.520343, 11.0816229, 0.0)",,Bayern,Deutschland
4820-749,"749, Millaures di Sopra, Salbertrand, Torino, Piemonte, Italia","(45.0859255, 6.8620878, 0.0)",,Piemonte,Italia
36520,"Ferreiroa, Agolada, O Deza, Pontevedra, Galicia, 36520, España","(42.750109951219514, -8.008259883031242, 0.0)",,Galicia,España
4400-080,"AL-4400, Fondón, Almería, Andalucía, 04470, España","(36.987248, -2.843425, 0.0)",,Andalucía,España
3700-714,"Wallgraben-West, Vaihingen, Filderstadt, Stuttgart, Baden-Württemberg, Deutschland","(48.72551635, 9.1170290917227, 0.0)",,Baden-Württemberg,Deutschland
1549-023,"Neuhalde, Lustnau, Tübingen, Landkreis Tübingen, Baden-Württemberg, 72074, Deutschland","(48.55943375, 9.085409621714613, 0.0)",,Baden-Württemberg,Deutschland
4580-014,"Studentendorf WHO, Tübingen, Landkreis Tübingen, Baden-Württemberg, Deutschland","(48.54051725, 9.059307158393207, 0.0)",,Baden-Württemberg,Deutschland
4595-349Penamaior|Apartado33,,,,,
4495-205,"205, Ponata, Rosta, Torino, Piemonte, 10098, Italia","(45.0816476, 7.4836064, 0.0)",,Piemonte,Italia
2825-322CostadeCaparica,,,,,
1250-044 Lisboa,"Lisboa, Portugal","(38.7440523, -9.151827931741947, 0.0)",Lisboa,,Portugal
3720-021,"Lustnau-Zentrum, Lustnau, Tübingen, Landkreis Tübingen, Baden-Württemberg, Deutschland","(48.5260763, 9.09986912734538, 0.0)",,Baden-Württemberg,Deutschland
2975-301,"Wahmbecker Tunnel, Bodenfelde, Landkreis Northeim, Niedersachsen, 37194, Deutschland","(51.6487161, 9.506199, 0.0)",,Niedersachsen,Deutschland
4515-430,"430, la Canyada, Paterna, l'Horta Oest, València / Valencia, Comunitat Valenciana, 46182, España","(39.5189274, -0.4882104, 0.0)",Paterna,Comunitat Valenciana,España
15258,"Beba, Mazaricos, O Xallas, A Coruña, Galicia, 15258, España","(42.9266899952941, -9.011216896751758, 0.0)",,Galicia,España
3060-318 FEBRES,,,,,
2510-216,"216, L'Aquila, Abruzzo, Italia","(42.4177674, 13.5782853, 0.0)",L'Aquila,Abruzzo,Italia
2445-124,"124, la Canyada, La cañada, l'Horta Oest, València / Valencia, Comunitat Valenciana, 46182, España","(39.5319481, -0.4871893, 0.0)",,Comunitat Valenciana,España
2725-671,"Luginsland, Untertürkheim, Stuttgart, Baden-Württemberg, Deutschland","(48.7932202, 9.258251, 0.0)",,Baden-Württemberg,Deutschland
33993,"Sobrescobio, Asturias / Asturies, 33993, España","(43.222287574999996, -5.446865477778224, 0.0)",Sobrescobio,Asturias / Asturies,España
49610,"Altstadt, Artland, Landkreis Osnabrück, Niedersachsen, 49610, Deutschland","(52.6773030845528, 7.955244253680027, 0.0)",,Niedersachsen,Deutschland
